Time;VBusCurrent;VBusVoltage
0:00:05:56.4700000;0.0001;0.1251
0:00:05:56.4800000;0.0001;0.1251
0:00:05:56.4900000;0.0001;0.1226
0:00:05:56.5000000;0.0001;0.1189
0:00:05:56.5100000;0.0001;0.1239
0:00:05:56.5200000;0.0001;0.1214
0:00:05:56.5300000;0.0001;0.1151
0:00:05:56.5400000;0.0001;0.1189
0:00:05:56.5500000;0.0001;0.1176
0:00:05:56.5600000;0.0001;0.1164
0:00:05:56.5700000;0.0001;0.1151
0:00:05:56.5800000;0.0001;0.1089
0:00:05:56.5900000;0.0001;0.1139
0:00:05:56.6000000;0.0001;0.1114
0:00:05:56.6100000;0.0001;0.1089
0:00:05:56.6200000;0.0001;0.1089
0:00:05:56.6300000;0.0001;0.1101
0:00:05:56.6400000;0.0000;0.1101
0:00:05:56.6500000;0.0000;0.1076
0:00:05:56.6600000;0.0000;0.1051
0:00:05:56.6700000;0.0000;0.1076
0:00:05:56.6800000;0.0000;0.1051
0:00:05:56.6900000;0.0000;0.1039
0:00:05:56.7000000;0.0000;0.0989
0:00:05:56.7100000;0.0000;0.0964
0:00:05:56.7200000;0.0000;0.0964
0:00:05:56.7300000;0.0000;0.0976
0:00:05:56.7400000;0.0000;0.0989
0:00:05:56.7500000;0.0000;0.0964
0:00:05:56.7600000;0.0000;0.0951
0:00:05:56.7700000;0.0000;0.0926
0:00:05:56.7800000;0.0000;0.0951
0:00:05:56.7900000;0.0000;0.0926
0:00:05:56.8000000;0.0000;0.0926
0:00:05:56.8100000;0.0000;0.0888
0:00:05:56.8200000;0.0000;0.0939
0:00:05:56.8300000;0.0000;0.0888
0:00:05:56.8400000;0.0000;0.0926
0:00:05:56.8500000;0.0000;0.0876
0:00:05:56.8600000;0.0000;0.0863
0:00:05:56.8700000;0.0000;0.0838
0:00:05:56.8800000;0.0000;0.0851
0:00:05:56.8900000;0.0000;0.0876
0:00:05:56.9000000;0.0000;0.0851
0:00:05:56.9100000;0.0000;0.0851
0:00:05:56.9200000;0.0000;0.0838
0:00:05:56.9300000;0.0000;0.0826
0:00:05:56.9400000;0.0000;0.0801
0:00:05:56.9500000;0.0000;0.0851
0:00:05:56.9600000;0.0000;0.0776
0:00:05:56.9700000;0.0000;0.0801
0:00:05:56.9800000;0.0000;0.0776
0:00:05:56.9900000;0.0000;0.0776
0:00:05:57.0000000;0.0000;0.0826
0:00:05:57.0100000;0.0000;0.0801
0:00:05:57.0200000;0.0000;0.0713
0:00:05:57.0300000;0.0000;0.0763
0:00:05:57.0400000;0.0000;0.0738
0:00:05:57.0500000;0.0000;0.0763
0:00:05:57.0600000;0.0000;0.0763
0:00:05:57.0700000;0.0000;0.0763
0:00:05:57.0800000;0.0000;0.0738
0:00:05:57.0900000;0.0000;0.0738
0:00:05:57.1000000;0.0000;0.0738
0:00:05:57.1100000;0.0000;0.0663
0:00:05:57.1200000;0.0000;0.0688
0:00:05:57.1300000;0.0000;0.0713
0:00:05:57.1400000;0.0000;0.0688
0:00:05:57.1500000;0.0000;0.0688
0:00:05:57.1600000;0.0000;0.0701
0:00:05:57.1700000;0.0000;0.0651
0:00:05:57.1800000;0.0000;0.0651
0:00:05:57.1900000;0.0000;0.0726
0:00:05:57.2000000;0.0000;0.0651
0:00:05:57.2100000;0.0000;0.0613
0:00:05:57.2200000;0.0000;0.0626
0:00:05:57.2300000;0.0000;0.0651
0:00:05:57.2400000;0.0000;0.0601
0:00:05:57.2500000;0.0000;0.0576
0:00:05:57.2600000;0.0000;0.0613
0:00:05:57.2700000;0.0000;0.0638
0:00:05:57.2800000;0.0000;0.0613
0:00:05:57.2900000;0.0000;0.0601
0:00:05:57.3000000;0.0000;0.0588
0:00:05:57.3100000;0.0000;0.0613
0:00:05:57.3200000;0.0000;0.0601
0:00:05:57.3300000;0.0000;0.0588
0:00:05:57.3400000;0.0000;0.0576
0:00:05:57.3500000;0.0000;0.0588
0:00:05:57.3600000;0.0000;0.0613
0:00:05:57.3700000;0.0000;0.0576
0:00:05:57.3800000;0.0000;0.0551
0:00:05:57.3900000;0.0000;0.0563
0:00:05:57.4000000;0.0000;0.0551
0:00:05:57.4100000;0.0000;0.0538
0:00:05:57.4200000;0.0000;0.0551
0:00:05:57.4300000;0.0000;0.0588
0:00:05:57.4400000;0.0000;0.0513
0:00:05:57.4500000;0.0000;0.0500
0:00:05:57.4600000;0.0000;0.0563
0:00:05:57.4700000;0.0000;0.0513
0:00:05:57.4800000;0.0000;0.0525
0:00:05:57.4900000;0.0000;0.0525
0:00:05:57.5000000;0.0000;0.0525
0:00:05:57.5100000;0.0000;0.0513
0:00:05:57.5200000;0.0000;0.0525
0:00:05:57.5300000;0.0000;0.0500
0:00:05:57.5400000;0.0000;0.0525
0:00:05:57.5500000;0.0000;0.0538
0:00:05:57.5600000;0.0000;0.0525
0:00:05:57.5700000;0.0000;0.0463
0:00:05:57.5800000;0.0000;0.0488
0:00:05:57.5900000;0.0000;0.0500
0:00:05:57.6000000;0.0000;0.0438
0:00:05:57.6100000;0.0000;0.0488
0:00:05:57.6200000;0.0000;0.0500
0:00:05:57.6300000;0.0000;0.0463
0:00:05:57.6400000;0.0000;0.0488
0:00:05:57.6500000;0.0000;0.0488
0:00:05:57.6600000;0.0000;0.0488
0:00:05:57.6700000;0.0000;0.0450
0:00:05:57.6800000;0.0000;0.0513
0:00:05:57.6900000;0.0000;0.0463
0:00:05:57.7000000;0.0000;0.0450
0:00:05:57.7100000;0.0000;0.0450
0:00:05:57.7200000;0.0000;0.0425
0:00:05:57.7300000;0.0000;0.0450
0:00:05:57.7400000;0.0000;0.0463
0:00:05:57.7500000;0.0000;0.0413
0:00:05:57.7600000;0.0000;0.0463
0:00:05:57.7700000;0.0000;0.0438
0:00:05:57.7800000;0.0000;0.0425
0:00:05:57.7900000;0.0000;0.0425
0:00:05:57.8000000;0.0000;0.0413
0:00:05:57.8100000;0.0000;0.0463
0:00:05:57.8200000;0.0000;0.0425
0:00:05:57.8300000;0.0000;0.0400
0:00:05:57.8400000;0.0000;0.0438
0:00:05:57.8500000;0.0000;0.0400
0:00:05:57.8600000;0.0000;0.0413
0:00:05:57.8700000;0.0000;0.0413
0:00:05:57.8800000;0.0000;0.0388
0:00:05:57.8900000;0.0000;0.0425
0:00:05:57.9000000;0.0000;0.0413
0:00:05:57.9100000;0.0000;0.0375
0:00:05:57.9200000;0.0000;0.0375
0:00:05:57.9300000;0.0000;0.0450
0:00:05:57.9400000;0.0001;0.0350
0:00:05:57.9500000;0.0001;0.0388
0:00:05:57.9600000;0.0001;0.0363
0:00:05:57.9700000;0.0001;0.0388
0:00:05:57.9800000;0.0001;0.0388
0:00:05:57.9900000;0.0001;0.0413
0:00:05:58.0000000;0.0001;0.0375
0:00:05:58.0100000;0.0001;0.0350
0:00:05:58.0200000;0.0001;0.0363
0:00:05:58.0300000;0.0001;0.0338
0:00:05:58.0400000;0.0001;0.0350
0:00:05:58.0500000;0.0001;0.0400
0:00:05:58.0600000;0.0001;0.0388
0:00:05:58.0700000;0.0001;0.0350
0:00:05:58.0800000;0.0001;0.0350
0:00:05:58.0900000;0.0001;0.0388
0:00:05:58.1000000;0.0001;0.0375
0:00:05:58.1100000;0.0001;0.0350
0:00:05:58.1200000;0.0001;0.0338
0:00:05:58.1300000;0.0001;0.0325
0:00:05:58.1400000;0.0001;0.0350
0:00:05:58.1500000;0.0001;0.0338
0:00:05:58.1600000;0.0001;0.0338
0:00:05:58.1700000;0.0001;0.0388
0:00:05:58.1800000;0.0001;0.0375
0:00:05:58.1900000;0.0001;0.0325
0:00:05:58.2000000;0.0001;0.0363
0:00:05:58.2100000;0.0001;0.0363
0:00:05:58.2200000;0.0001;0.0375
0:00:05:58.2300000;0.0001;0.0288
0:00:05:58.2400000;0.0001;0.0313
0:00:05:58.2500000;0.0001;0.0313
0:00:05:58.2600000;0.0001;0.0460
0:00:05:58.2700000;0.0001;0.0338
0:00:05:58.2800000;0.0001;0.0313
0:00:05:58.2900000;0.0001;0.0313
0:00:05:58.3000000;0.0001;0.0313
0:00:05:58.3100000;0.0001;0.0325
0:00:05:58.3200000;0.0001;0.0350
0:00:05:58.3300000;0.0001;0.0350
0:00:05:58.3400000;0.0001;0.0325
0:00:05:58.3500000;0.0001;0.0432
0:00:05:58.3600000;0.0001;0.0325
0:00:05:58.3700000;0.0001;0.0313
0:00:05:58.3800000;0.0001;0.0432
0:00:05:58.3900000;0.0001;0.0300
0:00:05:58.4000000;0.0001;0.0325
0:00:05:58.4100000;0.0001;0.0432
0:00:05:58.4200000;0.0001;0.0313
0:00:05:58.4300000;0.0001;0.0313
0:00:05:58.4400000;0.0001;0.0275
0:00:05:58.4500000;0.0001;0.0407
0:00:05:58.4600000;0.0001;0.0407
0:00:05:58.4700000;0.0001;0.0263
0:00:05:58.4800000;0.0001;0.0407
0:00:05:58.4900000;0.0001;0.0263
0:00:05:58.5000000;0.0001;0.0407
0:00:05:58.5100000;0.0001;0.0288
0:00:05:58.5200000;0.0001;0.0300
0:00:05:58.5300000;0.0001;0.0288
0:00:05:58.5400000;0.0001;0.0384
0:00:05:58.5500000;0.0001;0.0384
0:00:05:58.5600000;0.0001;0.0250
0:00:05:58.5700000;0.0001;0.0384
0:00:05:58.5800000;0.0001;0.0384
0:00:05:58.5900000;0.0001;0.0275
0:00:05:58.6000000;0.0001;0.0250
0:00:05:58.6100000;0.0001;0.0263
0:00:05:58.6200000;0.0001;0.0384
0:00:05:58.6300000;0.0001;0.0384
0:00:05:58.6400000;0.0001;0.0363
0:00:05:58.6500000;0.0001;0.0363
0:00:05:58.6600000;0.0001;0.0363
0:00:05:58.6700000;0.0001;0.0250
0:00:05:58.6800000;0.0001;0.0363
0:00:05:58.6900000;0.0001;0.0363
0:00:05:58.7000000;0.0001;0.0238
0:00:05:58.7100000;0.0001;0.0263
0:00:05:58.7200000;0.0001;0.0363
0:00:05:58.7300000;0.0001;0.0363
0:00:05:58.7400000;0.0001;0.0345
0:00:05:58.7500000;0.0001;0.0345
0:00:05:58.7600000;0.0001;0.0345
0:00:05:58.7700000;0.0001;0.0345
0:00:05:58.7800000;0.0001;0.0345
0:00:05:58.7900000;0.0001;0.0345
0:00:05:58.8000000;0.0001;0.0345
0:00:05:58.8100000;0.0001;0.0345
0:00:05:58.8200000;0.0001;0.0345
0:00:05:58.8300000;0.0001;0.0345
0:00:05:58.8400000;0.0001;0.0329
0:00:05:58.8500000;0.0001;0.0329
0:00:05:58.8600000;0.0001;0.0329
0:00:05:58.8700000;0.0001;0.0329
0:00:05:58.8800000;0.0001;0.0329
0:00:05:58.8900000;0.0001;0.0329
0:00:05:58.9000000;0.0001;0.0329
0:00:05:58.9100000;0.0001;0.0329
0:00:05:58.9200000;0.0001;0.0200
0:00:05:58.9300000;0.0001;0.0329
0:00:05:58.9400000;0.0001;0.0315
0:00:05:58.9500000;0.0001;0.0315
0:00:05:58.9600000;0.0001;0.0315
0:00:05:58.9700000;0.0001;0.0315
0:00:05:58.9800000;0.0001;0.0315
0:00:05:58.9900000;0.0001;0.0315
0:00:05:59.0000000;0.0001;0.0315
0:00:05:59.0100000;0.0001;0.0315
0:00:05:59.0200000;0.0001;0.0315
0:00:05:59.0300000;0.0001;0.0200
0:00:05:59.0400000;0.0001;0.0303
0:00:05:59.0500000;0.0001;0.0303
0:00:05:59.0600000;0.0001;0.0303
0:00:05:59.0700000;0.0001;0.0303
0:00:05:59.0800000;0.0001;0.0303
0:00:05:59.0900000;0.0001;0.0200
0:00:05:59.1000000;0.0001;0.0303
0:00:05:59.1100000;0.0001;0.0303
0:00:05:59.1200000;0.0001;0.0303
0:00:05:59.1300000;0.0001;0.0200
0:00:05:59.1400000;0.0001;0.0188
0:00:05:59.1500000;0.0001;0.0291
0:00:05:59.1600000;0.0001;0.0175
0:00:05:59.1700000;0.0001;0.0291
0:00:05:59.1800000;0.0001;0.0291
0:00:05:59.1900000;0.0001;0.0291
0:00:05:59.2000000;0.0001;0.0291
0:00:05:59.2100000;0.0001;0.0291
0:00:05:59.2200000;0.0001;0.0291
0:00:05:59.2300000;0.0001;0.0291
0:00:05:59.2400000;0.0001;0.0279
0:00:05:59.2500000;0.0001;0.0279
0:00:05:59.2600000;0.0001;0.0279
0:00:05:59.2700000;0.0001;0.0279
0:00:05:59.2800000;0.0001;0.0279
0:00:05:59.2900000;0.0001;0.0279
0:00:05:59.3000000;0.0001;0.0279
0:00:05:59.3100000;0.0001;0.0279
0:00:05:59.3200000;0.0001;0.0279
0:00:05:59.3300000;0.0001;0.0279
0:00:05:59.3400000;0.0001;0.0269
0:00:05:59.3500000;0.0001;0.0269
0:00:05:59.3600000;0.0001;0.0269
0:00:05:59.3700000;0.0001;0.0269
0:00:05:59.3800000;0.0001;0.0269
0:00:05:59.3900000;0.0001;0.0269
0:00:05:59.4000000;0.0001;0.0163
0:00:05:59.4100000;0.0001;0.0269
0:00:05:59.4200000;0.0001;0.0269
0:00:05:59.4300000;0.0001;0.0269
0:00:05:59.4400000;0.0000;0.0258
0:00:05:59.4500000;0.0000;0.0258
0:00:05:59.4600000;0.0000;0.0258
0:00:05:59.4700000;0.0000;0.0258
0:00:05:59.4800000;0.0000;0.0258
0:00:05:59.4900000;0.0000;0.0258
0:00:05:59.5000000;0.0000;0.0258
0:00:05:59.5100000;0.0000;0.0258
0:00:05:59.5200000;0.0000;0.0258
0:00:05:59.5300000;0.0000;0.0258
0:00:05:59.5400000;0.0000;0.0249
0:00:05:59.5500000;0.0000;0.0249
0:00:05:59.5600000;0.0000;0.0249
0:00:05:59.5700000;0.0000;0.0249
0:00:05:59.5800000;0.0000;0.0249
0:00:05:59.5900000;0.0000;0.0249
0:00:05:59.6000000;0.0000;0.0249
0:00:05:59.6100000;0.0000;0.0249
0:00:05:59.6200000;0.0000;0.0249
0:00:05:59.6300000;0.0000;0.0249
0:00:05:59.6400000;0.0000;0.0241
0:00:05:59.6500000;0.0000;0.0241
0:00:05:59.6600000;0.0000;0.0241
0:00:05:59.6700000;0.0000;0.0241
0:00:05:59.6800000;0.0000;0.0241
0:00:05:59.6900000;0.0000;0.0241
0:00:05:59.7000000;0.0000;0.0241
0:00:05:59.7100000;0.0000;0.0241
0:00:05:59.7200000;0.0000;0.0241
0:00:05:59.7300000;0.0000;0.0241
0:00:05:59.7400000;0.0000;0.0234
0:00:05:59.7500000;0.0000;0.0234
0:00:05:59.7600000;0.0000;0.0234
0:00:05:59.7700000;0.0000;0.0234
0:00:05:59.7800000;0.0000;0.0234
0:00:05:59.7900000;0.0000;0.0234
0:00:05:59.8000000;0.0000;0.0234
0:00:05:59.8100000;0.0000;0.0234
0:00:05:59.8200000;0.0000;0.0234
0:00:05:59.8300000;0.0000;0.0234
0:00:05:59.8400000;0.0000;0.0227
0:00:05:59.8500000;0.0000;0.0227
0:00:05:59.8600000;0.0000;0.0227
0:00:05:59.8700000;0.0000;0.0227
0:00:05:59.8800000;0.0000;0.0227
0:00:05:59.8900000;0.0000;0.0227
0:00:05:59.9000000;0.0000;0.0227
0:00:05:59.9100000;0.0000;0.0227
0:00:05:59.9200000;0.0000;0.0227
0:00:05:59.9300000;0.0000;0.0227
0:00:05:59.9400000;0.0000;0.0219
0:00:05:59.9500000;0.0000;0.0219
0:00:05:59.9600000;0.0000;0.0219
0:00:05:59.9700000;0.0000;0.0219
0:00:05:59.9800000;0.0000;0.0219
0:00:05:59.9900000;0.0000;0.0219
0:00:06:00.0000000;0.0000;0.0219
0:00:06:00.0100000;0.0000;0.0219
0:00:06:00.0200000;0.0000;0.0219
0:00:06:00.0300000;0.0000;0.0219
0:00:06:00.0400000;0.0000;0.0212
0:00:06:00.0500000;0.0000;0.0212
0:00:06:00.0600000;0.0000;0.0212
0:00:06:00.0700000;0.0000;0.0212
0:00:06:00.0800000;0.0000;0.0212
0:00:06:00.0900000;0.0000;0.0212
0:00:06:00.1000000;0.0000;0.0212
0:00:06:00.1100000;0.0000;0.0212
0:00:06:00.1200000;0.0000;0.0212
0:00:06:00.1300000;0.0000;0.0212
0:00:06:00.1400000;0.0000;0.0206
0:00:06:00.1500000;0.0000;0.0206
0:00:06:00.1600000;0.0000;0.0206
0:00:06:00.1700000;0.0000;0.0206
0:00:06:00.1800000;0.0000;0.0206
0:00:06:00.1900000;0.0000;0.0206
0:00:06:00.2000000;0.0000;0.0206
0:00:06:00.2100000;0.0000;0.0206
0:00:06:00.2200000;0.0000;0.0206
0:00:06:00.2300000;0.0000;0.0206
0:00:06:00.2400000;0.0000;0.0201
0:00:06:00.2500000;0.0000;0.0201
0:00:06:00.2600000;0.0000;0.0201
0:00:06:00.2700000;0.0000;0.0201
0:00:06:00.2800000;0.0000;0.0201
0:00:06:00.2900000;0.0000;0.0201
0:00:06:00.3000000;0.0000;0.0201
0:00:06:00.3100000;0.0000;0.0201
0:00:06:00.3200000;0.0000;0.0201
0:00:06:00.3300000;0.0000;0.0201
0:00:06:00.3400000;0.0000;0.0195
0:00:06:00.3500000;0.0000;0.0195
0:00:06:00.3600000;0.0000;0.0195
0:00:06:00.3700000;0.0000;0.0195
0:00:06:00.3800000;0.0000;0.0195
0:00:06:00.3900000;0.0000;0.0195
0:00:06:00.4000000;0.0000;0.0195
0:00:06:00.4100000;0.0000;0.0195
0:00:06:00.4200000;0.0000;0.0195
0:00:06:00.4300000;0.0000;0.0195
0:00:06:00.4400000;0.0001;0.0191
0:00:06:00.4500000;0.0001;0.0191
0:00:06:00.4600000;0.0001;0.0191
0:00:06:00.4700000;0.0001;0.0191
0:00:06:00.4800000;0.0001;0.0191
0:00:06:00.4900000;0.0001;0.0191
0:00:06:00.5000000;0.0001;0.0191
0:00:06:00.5100000;0.0001;0.0191
0:00:06:00.5200000;0.0001;0.0191
0:00:06:00.5300000;0.0001;0.0191
0:00:06:00.5400000;0.0001;0.0186
0:00:06:00.5500000;0.0001;0.0186
0:00:06:00.5600000;0.0001;0.0186
0:00:06:00.5700000;0.0001;0.0186
0:00:06:00.5800000;0.0001;0.0186
0:00:06:00.5900000;0.0001;0.0186
0:00:06:00.6000000;0.0001;0.0186
0:00:06:00.6100000;0.0001;0.0186
0:00:06:00.6200000;0.0001;0.0186
0:00:06:00.6300000;0.0001;0.0186
0:00:06:00.6400000;0.0001;0.0181
0:00:06:00.6500000;0.0001;0.0181
0:00:06:00.6600000;0.0001;0.0181
0:00:06:00.6700000;0.0001;0.0181
0:00:06:00.6800000;0.0001;0.0181
0:00:06:00.6900000;0.0001;0.0181
0:00:06:00.7000000;0.0001;0.0181
0:00:06:00.7100000;0.0001;0.0181
0:00:06:00.7200000;0.0001;0.0181
0:00:06:00.7300000;0.0001;0.0181
0:00:06:00.7400000;0.0001;0.0178
0:00:06:00.7500000;0.0001;0.0178
0:00:06:00.7600000;0.0001;0.0178
0:00:06:00.7700000;0.0001;0.0178
0:00:06:00.7800000;0.0001;0.0178
0:00:06:00.7900000;0.0001;0.0178
0:00:06:00.8000000;0.0001;0.0178
0:00:06:00.8100000;0.0001;0.0178
0:00:06:00.8200000;0.0001;0.0178
0:00:06:00.8300000;0.0001;0.0178
0:00:06:00.8400000;0.0001;0.0174
0:00:06:00.8500000;0.0001;0.0174
0:00:06:00.8600000;0.0001;0.0174
0:00:06:00.8700000;0.0001;0.0174
0:00:06:00.8800000;0.0001;0.0174
0:00:06:00.8900000;0.0001;0.0174
0:00:06:00.9000000;0.0001;0.0174
0:00:06:00.9100000;0.0001;0.0174
0:00:06:00.9200000;0.0001;0.0174
0:00:06:00.9300000;0.0001;0.0174
0:00:06:00.9400000;0.0001;0.0170
0:00:06:00.9500000;0.0001;0.0170
0:00:06:00.9600000;0.0001;0.0170
0:00:06:00.9700000;0.0001;0.0170
0:00:06:00.9800000;0.0001;0.0170
0:00:06:00.9900000;0.0001;0.0170
0:00:06:01.0000000;0.0001;0.0170
0:00:06:01.0100000;0.0001;0.0170
0:00:06:01.0200000;0.0001;0.0170
0:00:06:01.0300000;0.0001;0.0170
0:00:06:01.0400000;0.0001;0.0167
0:00:06:01.0500000;0.0001;0.0167
0:00:06:01.0600000;0.0001;0.0167
0:00:06:01.0700000;0.0001;0.0167
0:00:06:01.0800000;0.0001;0.0167
0:00:06:01.0900000;0.0001;0.0167
0:00:06:01.1000000;0.0001;0.0167
0:00:06:01.1100000;0.0001;0.0167
0:00:06:01.1200000;0.0001;0.0167
0:00:06:01.1300000;0.0001;0.0167
0:00:06:01.1400000;0.0001;0.0163
0:00:06:01.1500000;0.0001;0.0163
0:00:06:01.1600000;0.0001;0.0163
0:00:06:01.1700000;0.0001;0.0163
0:00:06:01.1800000;0.0001;0.0163
0:00:06:01.1900000;0.0001;0.0163
0:00:06:01.2000000;0.0001;0.0163
0:00:06:01.2100000;0.0001;0.0163
0:00:06:01.2200000;0.0001;0.0163
0:00:06:01.2300000;0.0001;0.0163
0:00:06:01.2400000;0.0001;0.0159
0:00:06:01.2500000;0.0001;0.0159
0:00:06:01.2600000;0.0001;0.0159
0:00:06:01.2700000;0.0001;0.0159
0:00:06:01.2800000;0.0001;0.0159
0:00:06:01.2900000;0.0001;0.0159
0:00:06:01.3000000;0.0001;0.0159
0:00:06:01.3100000;0.0001;0.0159
0:00:06:01.3200000;0.0001;0.0159
0:00:06:01.3300000;0.0001;0.0159
0:00:06:01.3400000;0.0001;0.0157
0:00:06:01.3500000;0.0001;0.0157
0:00:06:01.3600000;0.0001;0.0157
0:00:06:01.3700000;0.0001;0.0157
0:00:06:01.3800000;0.0001;0.0157
0:00:06:01.3900000;0.0001;0.0157
0:00:06:01.4000000;0.0001;0.0157
0:00:06:01.4100000;0.0001;0.0157
0:00:06:01.4200000;0.0001;0.0157
0:00:06:01.4300000;0.0001;0.0157
0:00:06:01.4400000;0.0000;0.0154
0:00:06:01.4500000;0.0000;0.0154
0:00:06:01.4600000;0.0000;0.0154
0:00:06:01.4700000;0.0000;0.0154
0:00:06:01.4800000;0.0000;0.0154
0:00:06:01.4900000;0.0000;0.0154
0:00:06:01.5000000;0.0000;0.0154
0:00:06:01.5100000;0.0000;0.0154
0:00:06:01.5200000;0.0000;0.0154
0:00:06:01.5300000;0.0000;0.0154
0:00:06:01.5400000;0.0001;0.0151
0:00:06:01.5500000;0.0001;0.0151
0:00:06:01.5600000;0.0001;0.0151
0:00:06:01.5700000;0.0001;0.0151
0:00:06:01.5800000;0.0001;0.0151
0:00:06:01.5900000;0.0001;0.0151
0:00:06:01.6000000;0.0001;0.0151
0:00:06:01.6100000;0.0001;0.0151
0:00:06:01.6200000;0.0001;0.0151
0:00:06:01.6300000;0.0001;0.0151
0:00:06:01.6400000;0.0001;0.0149
0:00:06:01.6500000;0.0001;0.0149
0:00:06:01.6600000;0.0001;0.0149
0:00:06:01.6700000;0.0001;0.0149
0:00:06:01.6800000;0.0001;0.0149
0:00:06:01.6900000;0.0001;0.0149
0:00:06:01.7000000;0.0001;0.0149
0:00:06:01.7100000;0.0001;0.0149
0:00:06:01.7200000;0.0001;0.0149
0:00:06:01.7300000;0.0001;0.0149
0:00:06:01.7400000;0.0001;0.0147
0:00:06:01.7500000;0.0001;0.0147
0:00:06:01.7600000;0.0001;0.0147
0:00:06:01.7700000;0.0001;0.0147
0:00:06:01.7800000;0.0001;0.0147
0:00:06:01.7900000;0.0001;0.0147
0:00:06:01.8000000;0.0001;0.0147
0:00:06:01.8100000;0.0001;0.0147
0:00:06:01.8200000;0.0001;0.0147
0:00:06:01.8300000;0.0001;0.0147
0:00:06:01.8400000;0.0000;0.0144
0:00:06:01.8500000;0.0000;0.0144
0:00:06:01.8600000;0.0000;0.0144
0:00:06:01.8700000;0.0000;0.0144
0:00:06:01.8800000;0.0000;0.0144
0:00:06:01.8900000;0.0000;0.0144
0:00:06:01.9000000;0.0000;0.0144
0:00:06:01.9100000;0.0000;0.0144
0:00:06:01.9200000;0.0000;0.0144
0:00:06:01.9300000;0.0000;0.0144
0:00:06:01.9400000;0.0000;0.0143
0:00:06:01.9500000;0.0000;0.0143
0:00:06:01.9600000;0.0000;0.0143
0:00:06:01.9700000;0.0000;0.0143
0:00:06:01.9800000;0.0000;0.0143
0:00:06:01.9900000;0.0000;0.0143
0:00:06:02.0000000;0.0000;0.0143
0:00:06:02.0100000;0.0000;0.0143
0:00:06:02.0200000;0.0000;0.0143
0:00:06:02.0300000;0.0000;0.0143
0:00:06:02.0400000;0.0001;0.0141
0:00:06:02.0500000;0.0001;0.0141
0:00:06:02.0600000;0.0001;0.0141
0:00:06:02.0700000;0.0001;0.0141
0:00:06:02.0800000;0.0001;0.0141
0:00:06:02.0900000;0.0001;0.0141
0:00:06:02.1000000;0.0001;0.0141
0:00:06:02.1100000;0.0001;0.0141
0:00:06:02.1200000;0.0001;0.0141
0:00:06:02.1300000;0.0001;0.0141
0:00:06:02.1400000;0.0001;0.0140
0:00:06:02.1500000;0.0001;0.0140
0:00:06:02.1600000;0.0001;0.0140
0:00:06:02.1700000;0.0001;0.0140
0:00:06:02.1800000;0.0001;0.0140
0:00:06:02.1900000;0.0001;0.0140
0:00:06:02.2000000;0.0001;0.0140
0:00:06:02.2100000;0.0001;0.0140
0:00:06:02.2200000;0.0001;0.0140
0:00:06:02.2300000;0.0001;0.0140
0:00:06:02.2400000;0.0001;0.0138
0:00:06:02.2500000;0.0001;0.0138
0:00:06:02.2600000;0.0001;0.0138
0:00:06:02.2700000;0.0001;0.0138
0:00:06:02.2800000;0.0001;0.0138
0:00:06:02.2900000;0.0001;0.0138
0:00:06:02.3000000;0.0001;0.0138
0:00:06:02.3100000;0.0001;0.0138
0:00:06:02.3200000;0.0001;0.0138
0:00:06:02.3300000;0.0001;0.0138
0:00:06:02.3400000;0.0001;0.0136
0:00:06:02.3500000;0.0001;0.0136
0:00:06:02.3600000;0.0001;0.0136
0:00:06:02.3700000;0.0001;0.0136
0:00:06:02.3800000;0.0001;0.0136
0:00:06:02.3900000;0.0001;0.0136
0:00:06:02.4000000;0.0001;0.0136
0:00:06:02.4100000;0.0001;0.0136
0:00:06:02.4200000;0.0001;0.0136
0:00:06:02.4300000;0.0001;0.0136
0:00:06:02.4400000;0.0001;0.0134
0:00:06:02.4500000;0.0001;0.0134
0:00:06:02.4600000;0.0001;0.0134
0:00:06:02.4700000;0.0001;0.0134
0:00:06:02.4800000;0.0001;0.0134
0:00:06:02.4900000;0.0001;0.0134
0:00:06:02.5000000;0.0001;0.0134
0:00:06:02.5100000;0.0001;0.0134
0:00:06:02.5200000;0.0001;0.0134
0:00:06:02.5300000;0.0001;0.0134
0:00:06:02.5400000;0.0001;0.0133
0:00:06:02.5500000;0.0001;0.0133
0:00:06:02.5600000;0.0001;0.0133
0:00:06:02.5700000;0.0001;0.0133
0:00:06:02.5800000;0.0001;0.0133
0:00:06:02.5900000;0.0001;0.0133
0:00:06:02.6000000;0.0001;0.0133
0:00:06:02.6100000;0.0001;0.0133
0:00:06:02.6200000;0.0001;0.0133
0:00:06:02.6300000;0.0001;0.0133
0:00:06:02.6400000;0.0001;0.0131
0:00:06:02.6500000;0.0001;0.0131
0:00:06:02.6600000;0.0001;0.0131
0:00:06:02.6700000;0.0001;0.0131
0:00:06:02.6800000;0.0001;0.0131
0:00:06:02.6900000;0.0001;0.0131
0:00:06:02.7000000;0.0001;0.0131
0:00:06:02.7100000;0.0001;0.0131
0:00:06:02.7200000;0.0001;0.0131
0:00:06:02.7300000;0.0001;0.0131
0:00:06:02.7400000;0.0001;0.0130
0:00:06:02.7500000;0.0001;0.0130
0:00:06:02.7600000;0.0001;0.0130
0:00:06:02.7700000;0.0001;0.0130
0:00:06:02.7800000;0.0001;0.0130
0:00:06:02.7900000;0.0001;0.0130
0:00:06:02.8000000;0.0001;0.0130
0:00:06:02.8100000;0.0001;0.0130
